event	hour	df delta
TS14.12	1329274800	-0.0161750796183
TS14.12	1329278400	-0.0865791854991
TS14.12	1329282000	-0.0361823318527
TS14.12	1329285600	-0.0960367722658
TS14.12	1329289200	-0.127014616453
TS14.12	1329292800	2.26651414494
TS14.12	1329296400	-0.600837216636
TS14.12	1329300000	-0.0142508128499
TS14.12	1329303600	0.512158657166
TS14.12	1329307200	-0.15054157191
TS14.12	1329310800	-0.715550630335
TS14.12	1329314400	0.368902571413
TS14.12	1329318000	-0.103402913003
TS14.12	1329321600	-0.30917265391
TS14.12	1329325200	-0.043341632695
TS14.12	1329328800	-0.182960560447
TS14.12	1329332400	0.995334839055
TS14.12	1329336000	-0.657707056404
TS14.12	1329339600	0.016155960557
TS14.12	1329343200	0.406642636038
TS14.12	1329346800	1.14386474542
TS14.12	1329350400	-0.409332042091
TS14.12	1329354000	0.338296302672
TS14.12	1329357600	-0.303544162372
TS14.12	1329361200	-0.0161750796183
TS14.12	1329364800	0.0965145018678
TS14.12	1329368400	0.679114536312
TS14.12	1329372000	-0.544790417217
TS14.12	1329375600	-0.127014616453
TS14.12	1329379200	0.0432540867355
TS14.12	1329382800	-0.0137596309153
TS14.12	1329386400	0.506921771373
TS14.12	1329390000	-0.673650125642
TS14.12	1329393600	0.315593174848
TS14.12	1329397200	-0.715550630335
TS14.12	1329400800	0.8157423058
TS14.12	1329404400	-0.506047589396
TS14.12	1329408000	-0.0882126962678
TS14.12	1329411600	-0.0868519098752
TS14.12	1329415200	-0.0973123563764
TS14.12	1329418800	0.995334839055
TS14.12	1329422400	-0.657707056404
TS14.12	1329426000	1.80254359929
TS14.12	1329429600	-0.0948832817423
TS14.12	1329433200	-0.420893894
TS14.12	1329436800	-0.0137462252941
TS14.12	1329440400	0.73523063114
TS14.12	1329444000	-0.303544162372
TS14.12	1329447600	-0.0161750796183
TS14.12	1329451200	-0.0865791854991
TS14.12	1329454800	-0.0361823318527
TS14.12	1329458400	1.69897780754
TS14.12	1329462000	-0.782410037348
TS14.12	1329465600	0.0432540867355
TS14.12	1329469200	-0.600837216636
TS14.12	1329472800	1.0280943556
TS14.12	1329476400	-0.673650125642
TS14.12	1329480000	0.315593174848
TS14.12	1329483600	0.574456139847
TS14.12	1329487200	-0.524776897362
TS14.12	1329490800	0.299241763389
TS14.12	1329494400	-0.30917265391
TS14.12	1329498000	-0.043341632695
TS14.12	1329501600	-0.0116641523054
TS14.12	1329505200	-0.452765095961
TS14.12	1329508800	0.716288251711
TS14.12	1329512400	0.016155960557
TS14.12	1329516000	-0.0948832817423
TS14.12	1329519600	0.100692319139
TS14.12	1329523200	0.381839591503
TS14.12	1329526800	-0.455572354265
TS14.13	1358384400	-0.0673417402774
TS14.13	1358388000	-0.0256633557048
TS14.13	1358391600	-0.0269621985644
TS14.13	1358395200	0.290067713175
TS14.13	1358398800	-0.801727980301
TS14.13	1358402400	-0.559805893818
TS14.13	1358406000	-0.139381645975
TS14.13	1358409600	0.0397834909615
TS14.13	1358413200	-0.0154159352812
TS14.13	1358416800	-0.0409720439339
TS14.13	1358420400	-0.0691223891335
TS14.13	1358424000	-0.179887694583
TS14.13	1358427600	0.581533293627
TS14.13	1358431200	-0.53768178888
TS14.13	1358434800	-0.107343093501
TS14.13	1358438400	0.127369216434
TS14.13	1358442000	-0.0868863664661
TS14.13	1358445600	-0.0943824313716
TS14.13	1358449200	0.0322256327939
TS14.13	1358452800	0.0390607562105
TS14.13	1358456400	-0.0168900908666
TS14.13	1358460000	-0.0884320348722
TS14.13	1358463600	0.076795128286
TS14.13	1358467200	0.0106091948517
TS14.13	1358470800	1.9675499768
TS14.13	1358474400	-0.29315448632
TS14.13	1358478000	-0.411528293878
TS14.13	1358481600	-0.0856390391279
TS14.13	1358485200	-0.0285312448506
TS14.13	1358488800	1.75987907904
TS14.13	1358492400	-0.673350768585
TS14.13	1358496000	0.0397834909615
TS14.13	1358499600	-0.0154159352812
TS14.13	1358503200	-0.0409720439339
TS14.13	1358506800	-0.0691223891335
TS14.13	1358510400	-0.179887694583
TS14.13	1358514000	-0.064614810403
TS14.13	1358517600	-0.0862946080918
TS14.13	1358521200	-0.107343093501
TS14.13	1358524800	-0.0975945944105
TS14.13	1358528400	-0.0645488507016
TS14.13	1358532000	-0.0943824313716
TS14.13	1358535600	0.0322256327939
TS14.13	1358539200	0.0390607562105
TS14.13	1358542800	-0.0168900908666
TS14.13	1358546400	-0.0884320348722
TS14.13	1358550000	0.076795128286
TS14.13	1358553600	0.0106091948517
TS14.13	1358557200	-0.0673417402774
TS14.13	1358560800	-0.0256633557048
TS14.13	1358564400	-0.0269621985644
TS14.13	1358568000	-0.0856390391279
TS14.13	1358571600	-0.0285312448506
TS14.13	1358575200	-0.0958688992472
TS14.13	1358578800	-0.139381645975
TS14.13	1358582400	0.0397834909615
TS14.13	1358586000	-0.0154159352812
TS14.13	1358589600	-0.0409720439339
TS14.13	1358593200	-0.0691223891335
TS14.13	1358596800	-0.179887694583
TS14.13	1358600400	-0.064614810403
TS14.13	1358604000	-0.0862946080918
TS14.13	1358607600	-0.107343093501
TS14.13	1358611200	-0.0975945944105
TS14.13	1358614800	-0.0645488507016
TS14.13	1358618400	-0.0943824313716
TS14.13	1358622000	0.0322256327939
TS14.13	1358625600	0.0390607562105
TS14.13	1358629200	-0.0168900908666
TS14.13	1358632800	-0.0884320348722
TS14.13	1358636400	0.076795128286
TS14.13	1358640000	0.0106091948517
TS14.13	1358643600	-0.0673417402774
TS14.13	1358647200	-0.0256633557048
TS14.13	1358650800	-0.0269621985644
TS14.13	1358654400	-0.0856390391279
TS14.13	1358658000	0.7446654906
TS14.13	1358661600	-0.559805893818
TS14.13	1358665200	0.394587476635
TS14.13	1358668800	3.89025708045
TS14.13	1358672400	-0.610030581843
TS14.13	1358676000	-0.0409720439339
TS14.13	1358679600	-0.0691223891335
TS14.13	1358683200	-0.179887694583
TS14.13	1358686800	0.581533293627
TS14.13	1358690400	-0.53768178888
TS14.13	1358694000	1.12181092081
TS14.13	1358697600	-0.322558405255
TS14.13	1358701200	-0.0645488507016
TS14.13	1358704800	-0.00648676504272
TS14.13	1358708400	0.0322256327939
TS14.13	1358712000	-0.669240956406
TS14.13	1358715600	-0.0168900908666
TS14.13	1358719200	-0.0884320348722
TS14.13	1358722800	0.076795128286
TS14.13	1358726400	3.32067798859
TS14.13	1358730000	-0.0673417402774
TS14.13	1358733600	-0.29315448632
TS14.13	1358737200	0.357603896749
TS14.13	1358740800	-0.0856390391279
TS14.13	1358744400	0.7446654906
TS14.13	1358748000	-0.559805893818
TS14.13	1358751600	0.394587476635
TS14.13	1358755200	1.57997292676
TS14.13	1358758800	-0.610030581843
TS14.13	1358762400	-0.567755465941
TS14.13	1358766000	-0.0691223891335
TS14.13	1358769600	-0.639789253375
TS14.13	1358773200	-0.064614810403
TS14.13	1358776800	0.365092572696
TS14.13	1358780400	0.712092916039
TS14.13	1358784000	-0.322558405255
TS14.13	1358787600	-0.0645488507016
TS14.13	1358791200	-0.00648676504272
TS14.13	1358794800	-0.454739484981
TS14.13	1358798400	0.0390607562105
TS14.13	1358802000	-0.0168900908666
TS14.13	1358805600	0.938884795771
TS14.13	1358809200	-0.447331622266
TS14.13	1358812800	0.838126393286
TS14.13	1358816400	-0.474320083693
TS14.13	1358820000	-0.0256633557048
TS14.13	1358823600	0.742169992062
TS14.13	1358827200	-0.0856390391279
TS14.13	1358830800	-0.0285312448506
TS14.13	1358834400	0.832005089895
TS14.13	1358838000	-0.673350768585
TS14.13	1358841600	-0.730311226936
TS14.13	1358845200	0.579198711281
TS14.13	1358848800	-0.567755465941
TS14.13	1358852400	-0.67338585543
TS14.13	1358856000	0.280013864209
TS14.13	1358859600	-0.064614810403
TS14.13	1358863200	-0.0862946080918
TS14.13	1358866800	-0.51706109827
TS14.13	1358870400	-0.0975945944105
TS14.13	1358874000	-0.0645488507016
TS14.13	1358877600	-0.0943824313716
TS14.13	1358881200	0.0322256327939
TS14.13	1358884800	0.0390607562105
TS14.13	1358888400	-0.0168900908666
TS14.13	1358892000	1.96620162641
TS14.13	1358895600	-0.447331622266
TS14.13	1358899200	0.424367794069
TS14.13	1358902800	-0.474320083693
TS14.13	1358906400	-0.0256633557048
TS14.13	1358910000	-0.0269621985644
TS14.13	1358913600	-0.0856390391279
TS14.13	1358917200	-0.0285312448506
TS14.13	1358920800	-0.0958688992472
TS14.13	1358924400	-0.139381645975
TS14.13	1358928000	0.0397834909615
TS14.13	1358931600	-0.0154159352812
TS14.13	1358935200	-0.0409720439339
TS14.13	1358938800	-0.0691223891335
TS14.13	1358942400	-0.179887694583
TS14.13	1358946000	-0.064614810403
TS14.13	1358949600	0.365092572696
TS14.13	1358953200	-0.51706109827
TS14.13	1358956800	-0.0975945944105
TS14.13	1358960400	-0.0645488507016
TS14.13	1358964000	-0.0943824313716
TS14.13	1358967600	0.0322256327939
TS14.13	1358971200	0.0390607562105
TS14.13	1358974800	-0.0168900908666
TS14.13	1358978400	-0.0884320348722
TS14.13	1358982000	0.076795128286
TS14.13	1358985600	0.0106091948517
TS14.13	1358989200	-0.0673417402774
TS14.13	1358992800	0.509318905526
TS14.13	1358996400	-0.411528293878
TS14.13	1359000000	-0.273492415279
TS14.13	1359003600	-0.0285312448506
TS14.13	1359007200	0.832005089895
TS14.13	1359010800	-0.673350768585
TS14.13	1359014400	-0.730311226936
TS14.13	1359018000	-0.0154159352812
TS14.13	1359021600	0.485811378073
TS14.13	1359025200	-0.0691223891335
TS14.13	1359028800	1.19981698179
TS14.13	1359032400	-0.710762914433
TS14.13	1359036000	-0.0862946080918
TS14.13	1359039600	-0.107343093501
TS14.13	1359043200	-0.0975945944105
TS14.13	1359046800	-0.0645488507016
TS14.13	1359050400	-0.00648676504272
TS14.13	1359054000	-0.454739484981
TS14.13	1359057600	0.0390607562105
TS14.13	1359061200	1.13163608806
TS14.13	1359064800	0.938884795771
TS14.13	1359068400	-0.447331622266
TS14.13	1359072000	-0.403149404365
TS14.13	1359075600	0.746614946554
TS14.13	1359079200	1.04430116676
TS14.13	1359082800	-0.411528293878
TS14.13	1359086400	-0.0856390391279
TS14.13	1359090000	-0.801727980301
TS14.13	1359093600	0.832005089895
TS14.13	1359097200	-0.673350768585
TS14.13	1359100800	-0.730311226936
TS14.13	1359104400	-0.0154159352812
TS14.13	1359108000	-0.567755465941
TS14.13	1359111600	1.13940454346
TS14.13	1359115200	-0.639789253375
TS14.13	1359118800	1.87382950169
TS14.13	1359122400	-0.53768178888
TS14.13	1359126000	0.302374911269
TS14.13	1359129600	-0.322558405255
TS14.13	1359133200	-0.0868863664661
TS14.13	1359136800	-0.00648676504272
TS14.13	1359140400	0.0322256327939
TS14.13	1359144000	2.87226760668
TS14.13	1359147600	-0.59115318033
TS14.13	1359151200	-0.0884320348722
TS14.13	1359154800	-0.447331622266
TS14.13	1359158400	0.838126393286
TS14.13	1359162000	-0.474320083693
TS14.13	1359165600	-0.29315448632
TS14.13	1359169200	-0.411528293878
TS14.13	1359172800	-0.273492415279
TS14.13	1359176400	6.15704263876
TS14.13	1359180000	-0.0958688992472
TS14.13	1359183600	-0.673350768585
TS14.13	1359187200	1.57997292676
TS14.13	1359190800	-0.0154159352812
TS14.13	1359194400	-0.567755465941
TS14.13	1359198000	-0.0691223891335
TS14.13	1359201600	-0.639789253375
TS14.13	1359205200	0.581533293627
TS14.13	1359208800	0.816479753484
TS14.13	1359212400	-0.51706109827
TS14.13	1359216000	-0.322558405255
TS14.13	1359219600	-0.0422113349372
TS14.13	1359223200	-0.1822780977
TS14.13	1359226800	1.00615586834
TS14.13	1359230400	-0.669240956406
TS14.13	1359234000	0.557372998597
TS14.13	1359237600	1.45254321109
TS14.13	1359241200	0.076795128286
TS14.13	1359244800	-0.403149404365
TS14.13	1359248400	-0.0673417402774
TS14.13	1359252000	3.18423021168
TS14.13	1359255600	-0.0269621985644
TS14.13	1359259200	-0.273492415279
TS14.13	1359262800	-0.801727980301
TS14.13	1359266400	2.22381607361
TS14.13	1359270000	-0.673350768585
TS14.13	1359273600	0.0397834909615
TS14.13	1359277200	-0.610030581843
TS14.13	1359280800	-0.0409720439339
TS14.13	1359284400	-0.0691223891335
TS14.13	1359288000	-0.639789253375
TS14.13	1359291600	0.581533293627
TS14.13	1359295200	-0.0862946080918
TS14.13	1359298800	-0.107343093501
TS14.13	1359302400	-0.322558405255
TS14.13	1359306000	-0.0868863664661
TS14.13	1359309600	0.0814089012861
TS14.13	1359313200	0.519190750569
TS14.13	1359316800	0.0390607562105
TS14.13	1359320400	-0.0168900908666
TS14.13	1359324000	0.425226380449
TS14.13	1359327600	0.076795128286
TS14.13	1359331200	0.0106091948517
TS14.13	1359334800	-0.474320083693
TS14.13	1359338400	-0.0256633557048
TS14.13	1359342000	-0.411528293878
TS14.13	1359345600	-0.0856390391279
TS14.13	1359349200	-0.801727980301
TS14.13	1359352800	-0.0958688992472
TS14.13	1359356400	-0.139381645975
TS14.13	1359360000	-0.730311226936
TS14.13	1359363600	-0.0154159352812
TS14.13	1359367200	-0.567755465941
TS14.13	1359370800	0.535141077163
TS14.13	1359374400	-0.179887694583
TS14.13	1359378000	0.581533293627
TS14.13	1359381600	-0.53768178888
TS14.13	1359385200	-0.51706109827
TS14.13	1359388800	-0.0975945944105
TS14.13	1359392400	0.00246369659167
TS14.13	1359396000	-0.1822780977
TS14.13	1359399600	0.0322256327939
TS14.13	1359403200	-0.669240956406
TS14.13	1359406800	1.13163608806
TS14.13	1359410400	-0.602090450194
TS14.13	1359414000	-0.447331622266
TS14.13	1359417600	0.424367794069
TS14.13	1359421200	-0.474320083693
TS14.13	1359424800	3.45172134229
TS14.13	1359428400	-0.0269621985644
TS14.13	1359432000	-0.273492415279
TS14.13	1359435600	-0.801727980301
TS14.13	1359439200	-0.559805893818
TS14.13	1359442800	1.46252572185
TS14.13	1359446400	-0.730311226936
TS14.13	1359450000	-0.610030581843
TS14.13	1359453600	-0.567755465941
TS14.13	1359457200	-0.67338585543
TS14.13	1359460800	0.280013864209
TS14.13	1359464400	-0.710762914433
TS14.13	1359468000	-0.0862946080918
TS14.13	1359471600	0.302374911269
TS14.13	1359475200	-0.322558405255
TS14.13	1359478800	-0.0645488507016
TS14.13	1359482400	-0.1822780977
TS14.13	1359486000	0.519190750569
TS14.13	1359489600	-0.669240956406
TS14.13	1359493200	2.85442535645
TS14.13	1359496800	-0.602090450194
TS14.13	1359500400	0.600921878838
TS14.13	1359504000	0.0106091948517
TS14.13	1359507600	-0.474320083693
TS14.14	1366052400	0.0211702577597
TS14.14	1366056000	7.86285819344
TS14.14	1366059600	6.04963571733
TS14.14	1366063200	0.403645310489
TS14.14	1366066800	0.0776165051427
TS14.14	1366070400	-0.0117070753453
TS14.14	1366074000	-0.482776413571
TS14.14	1366077600	-0.0532158817133
TS14.14	1366081200	-0.420462894047
TS14.14	1366084800	-0.0843693869894
TS14.14	1366088400	-0.779217071457
TS14.14	1366092000	-0.579907809768
TS14.14	1366095600	-0.674044134353
TS14.14	1366099200	0.0215589148343
TS14.14	1366102800	-0.0129968009859
TS14.14	1366106400	-0.572074900644
TS14.14	1366110000	-0.070094748926
TS14.14	1366113600	-0.179686114315
TS14.14	1366117200	-0.73433126312
TS14.14	1366120800	-0.0847304400223
TS14.14	1366124400	-0.111192201662
TS14.14	1366128000	-0.322610252849
TS14.14	1366131600	-0.0637001029366
TS14.14	1366135200	-0.184119357894
TS14.14	1366138800	-0.471038235152
TS14.14	1366142400	0.0642892777992
TS14.14	1366146000	-0.0195781091176
TS14.14	1366149600	-0.623815479846
TS14.14	1366153200	-0.452447432417
TS14.14	1366156800	-0.0117070753453
TS14.14	1366160400	-0.482776413571
TS14.14	1366164000	-0.313693618521
TS14.14	1366167600	-0.420462894047
TS14.14	1366171200	-0.274880905998
TS14.14	1366174800	-0.047225277058
TS14.14	1366178400	-0.579907809768
TS14.14	1366182000	-0.674044134353
TS14.14	1366185600	0.0215589148343
TS14.14	1366189200	-0.61518191333
TS14.14	1366192800	-0.572074900644
TS14.14	1366196400	-0.070094748926
TS14.14	1366200000	-0.643875242963
TS14.14	1366203600	-0.0841908454532
TS14.14	1366207200	-0.0847304400223
TS14.14	1366210800	-0.111192201662
TS14.14	1366214400	-0.322610252849
TS14.14	1366218000	-0.0637001029366
TS14.14	1366221600	-0.184119357894
TS14.14	1366225200	0.0211702577597
TS14.14	1366228800	-0.715567613765
TS14.14	1366232400	-0.626499491763
TS14.14	1366236000	-0.623815479846
TS14.14	1366239600	-0.452447432417
TS14.14	1366243200	-0.421454712429
TS14.14	1366246800	-0.0728449618111
TS14.14	1366250400	-0.313693618521
TS14.14	1366254000	-0.420462894047
TS14.14	1366257600	-0.0843693869894
TS14.14	1366261200	-0.779217071457
TS14.14	1366264800	-0.11763844141
TS14.14	1366268400	-0.136345109798
TS14.14	1366272000	-0.730308240012
TS14.14	1366275600	-0.61518191333
TS14.14	1366279200	-0.572074900644
TS14.14	1366282800	0.541043843272
TS14.14	1366286400	-0.179686114315
TS14.14	1366290000	-0.73433126312
TS14.14	1366293600	-0.0847304400223
TS14.14	1366297200	-0.111192201662
TS14.14	1366300800	-0.0945019932588
TS14.14	1366304400	-0.0637001029366
TS14.14	1366308000	-0.0949365439139
TS14.14	1366311600	-0.471038235152
TS14.14	1366315200	-0.715567613765
TS14.14	1366318800	-0.0195781091176
TS14.14	1366322400	-0.110085084679
TS14.14	1366326000	0.0776165051427
TS14.14	1366329600	-0.421454712429
TS14.14	1366333200	-0.482776413571
TS14.14	1366336800	-0.313693618521
TS14.14	1366340400	-0.420462894047
TS14.14	1366344000	-0.274880905998
TS14.14	1366347600	-0.047225277058
TS14.14	1366351200	-0.579907809768
TS14.14	1366354800	0.401353914757
TS14.14	1366358400	0.0215589148343
TS14.14	1366362000	-0.0129968009859
TS14.14	1366365600	-0.0383942886338
TS14.14	1366369200	-0.070094748926
TS14.14	1366372800	-0.179686114315
TS14.14	1366376400	-0.0841908454532
TS14.14	1366380000	-0.0847304400223
TS14.14	1366383600	-0.524827191843
TS14.14	1366387200	-0.322610252849
TS14.14	1366390800	-0.0637001029366
TS14.14	1366394400	-0.184119357894
TS14.14	1366398000	-0.471038235152
TS14.14	1366401600	0.0642892777992
TS14.14	1366405200	-0.626499491763
TS14.14	1366408800	-0.623815479846
TS14.14	1366412400	-0.452447432417
TS14.14	1366416000	-0.0117070753453
TS14.14	1366419600	-0.482776413571
TS14.14	1366423200	-0.0532158817133
TS14.14	1366426800	-0.420462894047
TS14.14	1366430400	-0.0843693869894
TS14.14	1366434000	-0.779217071457
TS14.14	1366437600	-0.579907809768
TS14.14	1366441200	-0.136345109798
TS14.14	1366444800	-0.730308240012
TS14.14	1366448400	-0.0129968009859
TS14.14	1366452000	-0.572074900644
TS14.14	1366455600	-0.681233341124
TS14.14	1366459200	-0.179686114315
TS14.14	1366462800	-0.73433126312
TS14.14	1366466400	-0.0847304400223
TS14.14	1366470000	-0.111192201662
TS14.14	1366473600	-0.0945019932588
TS14.14	1366477200	-0.0637001029366
TS14.14	1366480800	-0.0949365439139
TS14.14	1366484400	-0.471038235152
TS14.14	1366488000	0.0642892777992
TS14.14	1366491600	-0.0195781091176
TS14.14	1366495200	-0.623815479846
TS14.14	1366498800	0.0776165051427
TS14.14	1366502400	-0.421454712429
TS14.15	1328104800	-0.544420143494
TS14.15	1328108400	-0.100923131931
TS14.15	1328112000	-0.0929346674614
TS14.15	1328115600	-0.0643595357004
TS14.15	1328119200	-0.0929320904475
TS14.15	1328122800	0.0302808552655
TS14.15	1328126400	2.15792845374
TS14.15	1328130000	4.71120477788
TS14.15	1328133600	-0.0936551827466
TS14.15	1328137200	-0.443401656654
TS14.15	1328140800	-0.422574336285
TS14.15	1328144400	-0.474720190107
TS14.15	1328148000	-0.327323562782
TS14.15	1328151600	0.370593582607
TS14.15	1328155200	-0.278273134163
TS14.15	1328158800	-0.772044388166
TS14.15	1328162400	0.344911137958
TS14.15	1328166000	-0.673396714641
TS14.15	1328169600	0.0246510145612
TS14.15	1328173200	-0.606450417108
TS14.15	1328176800	-0.0330100510062
TS14.15	1328180400	-0.0658184631304
TS14.15	1328184000	-0.171459685681
TS14.15	1328187600	-0.719800089056
TS14.15	1328191200	0.815802829005
TS14.15	1328194800	-0.513653552069
TS14.15	1328198400	-0.319103105973
TS14.15	1328202000	-0.0868200335654
TS14.15	1328205600	-0.0929320904475
TS14.15	1328209200	0.0302808552655
TS14.15	1328212800	-0.674674528497
TS14.15	1328216400	-0.617968816842
TS14.15	1328220000	0.423321426015
TS14.15	1328223600	-0.443401656654
TS14.15	1328227200	-0.422574336285
TS14.15	1328230800	0.339085850077
TS14.15	1328234400	-0.327323562782
TS14.15	1328238000	0.370593582607
TS14.15	1328241600	-0.278273134163
TS14.15	1328245200	-0.0425955524505
TS14.15	1328248800	-0.572619462047
TS14.15	1328252400	-0.673396714641
TS14.15	1328256000	0.775137457868
TS14.15	1328259600	-0.606450417108
TS14.15	1328263200	-0.0330100510062
TS14.15	1328266800	-0.0658184631304
TS14.15	1328270400	-0.171459685681
TS14.15	1328274000	-0.719800089056
TS14.15	1328277600	-0.544420143494
TS14.15	1328281200	0.724537708343
TS14.15	1328284800	-0.0929346674614
TS14.15	1328288400	-0.0418990378354
TS14.15	1328292000	-0.0929320904475
TS14.15	1328295600	0.0302808552655
TS14.15	1328299200	-0.674674528497
TS14.15	1328302800	1.1584223814
TS14.15	1328306400	-0.610631791508
TS14.15	1328310000	-0.443401656654
TS14.15	1328313600	-0.0147753264435
TS14.15	1328317200	-0.0678171700153
TS14.15	1328320800	1.81536105638
TS14.15	1328324400	-0.404541086357
TS14.15	1328328000	-0.278273134163
TS14.15	1328331600	-0.0425955524505
TS14.15	1328335200	-0.113854162044
TS14.15	1328338800	0.96058060765
TS14.15	1328342400	0.0246510145612
TS14.15	1328346000	-0.00221332269018
TS14.15	1328349600	-0.563112634811
TS14.15	1328353200	-0.687689459603
TS14.15	1328356800	1.68913254705
TS14.15	1328360400	1.22579817146
TS14.15	1328364000	-0.544420143494
TS14.15	1328367600	-0.100923131931
TS14.15	1328371200	-0.0929346674614
TS14.15	1328374800	-0.0868200335654
TS14.15	1328378400	-0.181346648721
TS14.15	1328382000	-0.459556509324
TS14.15	1328385600	0.0334762170628
TS14.15	1328389200	-0.617968816842
TS14.15	1328392800	-0.0936551827466
TS14.15	1328396400	1.18831643983
TS14.15	1328400000	-0.422574336285
TS14.15	1328403600	0.745988870169
TS14.15	1328407200	-0.0212257600439
TS14.15	1328410800	-0.404541086357
TS14.15	1328414400	-0.278273134163
TS14.15	1328418000	1.41630211898
TS14.15	1328421600	-0.113854162044
TS14.15	1328425200	-0.673396714641
TS14.15	1328428800	0.0246510145612
TS14.15	1328432400	-0.606450417108
TS14.15	1328436000	0.497092532799
TS14.15	1328439600	-0.687689459603
TS14.15	1328443200	1.68913254705
TS14.15	1328446800	-0.0712673355501
TS14.15	1328450400	-0.544420143494
TS14.15	1328454000	-0.513653552069
TS14.15	1328457600	0.133233771051
TS14.15	1328461200	-0.0418990378354
TS14.15	1328464800	-0.181346648721
TS14.15	1328468400	1.00995558444
TS14.15	1328472000	0.0334762170628
TS14.15	1328475600	-0.617968816842
TS14.15	1328479200	-0.610631791508
TS14.15	1328482800	0.100504375508
TS14.15	1328486400	-0.422574336285
TS14.15	1328490000	-0.0678171700153
TS14.15	1328493600	-0.0212257600439
TS14.15	1328497200	0.758160917089
TS14.15	1328500800	-0.278273134163
TS14.15	1328504400	-0.0425955524505
TS14.15	1328508000	-0.572619462047
TS14.15	1328511600	3.13921703737
TS14.15	1328515200	-0.725835428746
TS14.15	1328518800	2.41473505498
TS14.15	1328522400	1.0271951166
TS14.15	1328526000	-0.687689459603
TS14.15	1328529600	-0.636607743864
TS14.15	1328533200	1.22579817146
TS14.15	1328536800	-0.544420143494
TS14.15	1328540400	-0.100923131931
TS14.15	1328544000	0.133233771051
TS14.15	1328547600	-0.0868200335654
TS14.15	1328551200	0.260726142644
TS14.15	1328554800	-0.459556509324
TS14.15	1328558400	-0.674674528497
TS14.15	1328562000	-0.0258384174289
TS14.15	1328565600	-0.610631791508
TS14.15	1328569200	0.64441040767
TS14.15	1328572800	-0.422574336285
TS14.15	1328576400	0.339085850077
TS14.15	1328580000	-0.327323562782
TS14.15	1328583600	0.370593582607
TS14.15	1328587200	-0.0893222405957
TS14.15	1328590800	-0.772044388166
TS14.15	1328594400	-0.113854162044
TS14.15	1328598000	0.41592150022
TS14.15	1328601600	-0.725835428746
TS14.15	1328605200	0.602023771728
TS14.15	1328608800	-0.563112634811
TS14.15	1328612400	0.556052533343
TS14.15	1328616000	-0.171459685681
TS14.15	1328619600	0.577265417956
TS14.15	1328623200	-0.544420143494
TS14.15	1328626800	0.724537708343
TS14.15	1328630400	-0.319103105973
TS14.15	1328634000	-0.0194385399704
TS14.15	1328637600	-0.181346648721
TS14.15	1328641200	0.520118219855
TS14.15	1328644800	0.0334762170628
TS14.15	1328648400	-0.617968816842
TS14.15	1328652000	2.49122786106
TS14.15	1328655600	-0.443401656654
TS14.15	1328659200	-0.422574336285
TS14.15	1328662800	-0.0678171700153
TS14.15	1328666400	10.3860995331
TS14.15	1328670000	-0.404541086357
TS14.15	1328673600	-0.278273134163
TS14.15	1328677200	-0.772044388166
TS14.15	1328680800	-0.572619462047
TS14.15	1328684400	-0.673396714641
TS14.15	1328688000	-0.725835428746
TS14.15	1328691600	-0.00221332269018
TS14.15	1328695200	-0.563112634811
TS14.15	1328698800	3.66540751571
TS14.15	1328702400	-0.171459685681
TS14.15	1328706000	-0.719800089056
TS14.15	1328709600	-0.544420143494
TS14.15	1328713200	0.311807288206
TS14.15	1328716800	0.359402209563
TS14.15	1328720400	-0.0868200335654
TS14.15	1328724000	-0.181346648721
TS14.15	1328727600	0.520118219855
TS14.15	1328731200	-0.674674528497
TS14.15	1328734800	0.566291981984
TS14.15	1328738400	0.940298034776
TS14.15	1328742000	-0.443401656654
TS14.15	1328745600	0.800822693239
TS14.15	1328749200	-0.474720190107
TS14.15	1328752800	-0.327323562782
TS14.15	1328756400	-0.0169737518751
TS14.15	1328760000	-0.0893222405957
TS14.15	1328763600	-0.772044388166
TS14.15	1328767200	-0.113854162044
TS14.15	1328770800	0.41592150022
TS14.15	1328774400	-0.725835428746
TS14.15	1328778000	0.602023771728
TS14.15	1328781600	-0.563112634811
TS14.15	1328785200	-0.0658184631304
TS14.15	1328788800	-0.171459685681
TS14.15	1328792400	-0.0712673355501
TS14.15	1328796000	-0.0910124859944
TS14.15	1328799600	1.54999854862
TS14.15	1328803200	-0.319103105973
TS14.15	1328806800	-0.0643595357004
TS14.15	1328810400	0.349140700917
TS14.15	1328814000	-0.459556509324
TS14.15	1328817600	-0.674674528497
TS14.15	1328821200	-0.617968816842
TS14.15	1328824800	0.940298034776
TS14.15	1328828400	3.90784660064
TS14.15	1328832000	-0.0147753264435
TS14.15	1328835600	-0.474720190107
TS14.15	1328839200	-0.327323562782
TS14.15	1328842800	-0.0169737518751
TS14.15	1328846400	-0.278273134163
TS14.15	1328850000	-0.0425955524505
TS14.15	1328853600	0.80367643796
TS14.15	1328857200	-0.673396714641
TS14.15	1328860800	1.52562390118
TS14.15	1328864400	-0.00221332269018
TS14.15	1328868000	-0.0330100510062
TS14.15	1328871600	-0.687689459603
TS14.15	1328875200	-0.636607743864
TS14.15	1328878800	0.577265417956
TS14.15	1328882400	0.362395171505
TS14.15	1328886000	-0.100923131931
TS14.15	1328889600	-0.319103105973
TS14.15	1328893200	-0.0868200335654
TS14.15	1328896800	-0.00451753217453
TS14.15	1328900400	0.0302808552655
TS14.15	1328904000	0.0334762170628
TS14.15	1328907600	-0.617968816842
